node_id;label;type;degree
@DISEASE_Muscle_Neoplasms;@DISEASE_Muscle_Neoplasms;disease;74.0
@DISEASE_Muscular_Dystrophy_Duchenne;@DISEASE_Muscular_Dystrophy_Duchenne;disease;74.0
@DISEASE_Cerebral_Palsy;@DISEASE_Cerebral_Palsy;disease;73.0
@DISEASE_Embolism_Fat;@DISEASE_Embolism_Fat;disease;73.0
@DISEASE_Hemolytic_Uremic_Syndrome;@DISEASE_Hemolytic_Uremic_Syndrome;disease;73.0
@DISEASE_Neointima;@DISEASE_Neointima;disease;73.0
@DISEASE_Phenylketonurias;@DISEASE_Phenylketonurias;disease;73.0
@DISEASE_Uterine_Diseases;@DISEASE_Uterine_Diseases;disease;73.0
@DISEASE_Critical_Illness;@DISEASE_Critical_Illness;disease;72.0
@DISEASE_Huntington_Disease;@DISEASE_Huntington_Disease;disease;72.0
@DISEASE_Malnutrition;@DISEASE_Malnutrition;disease;72.0
@DISEASE_Sarcoma;@DISEASE_Sarcoma;disease;72.0
@DISEASE_Thyroiditis;@DISEASE_Thyroiditis;disease;72.0
@DISEASE_Waterborne_Diseases;@DISEASE_Waterborne_Diseases;disease;72.0
@DISEASE_Arthritis_Infectious;@DISEASE_Arthritis_Infectious;disease;71.0
@DISEASE_Enteritis;@DISEASE_Enteritis;disease;71.0
@DISEASE_Hepatorenal_Syndrome;@DISEASE_Hepatorenal_Syndrome;disease;71.0
@DISEASE_Heredodegenerative_Disorders_Nervous_System;@DISEASE_Heredodegenerative_Disorders_Nervous_System;disease;71.0
@DISEASE_Abortion_Habitual;@DISEASE_Abortion_Habitual;disease;70.0
@DISEASE_Asthenozoospermia;@DISEASE_Asthenozoospermia;disease;70.0
@DISEASE_Peritonitis;@DISEASE_Peritonitis;disease;70.0
@DISEASE_Status_Asthmaticus;@DISEASE_Status_Asthmaticus;disease;70.0
@DISEASE_Vascular_System_Injuries;@DISEASE_Vascular_System_Injuries;disease;70.0
@DISEASE_Abdominal_Pain;@DISEASE_Abdominal_Pain;disease;69.0
@DISEASE_Brain_Damage_Chronic;@DISEASE_Brain_Damage_Chronic;disease;69.0
@DISEASE_Cell_Transformation_Neoplastic;@DISEASE_Cell_Transformation_Neoplastic;disease;69.0
@DISEASE_Cerebrovascular_Disorders;@DISEASE_Cerebrovascular_Disorders;disease;69.0
@DISEASE_Hypercholesterolemia;@DISEASE_Hypercholesterolemia;disease;69.0
@DISEASE_Organizing_Pneumonia;@DISEASE_Organizing_Pneumonia;disease;69.0
@DISEASE_Iron_Deficiencies;@DISEASE_Iron_Deficiencies;disease;68.0
@DISEASE_Musculoskeletal_Diseases;@DISEASE_Musculoskeletal_Diseases;disease;68.0
@DISEASE_Myocarditis;@DISEASE_Myocarditis;disease;68.0
@DISEASE_Alkaptonuria;@DISEASE_Alkaptonuria;disease;67.0
@DISEASE_Bone_Neoplasms;@DISEASE_Bone_Neoplasms;disease;67.0
@DISEASE_Diabetic_Foot;@DISEASE_Diabetic_Foot;disease;67.0
@DISEASE_Respiratory_Tract_Diseases;@DISEASE_Respiratory_Tract_Diseases;disease;67.0
@DISEASE_Skin_Neoplasms;@DISEASE_Skin_Neoplasms;disease;67.0
@DISEASE_Tooth_Erosion;@DISEASE_Tooth_Erosion;disease;67.0
@DISEASE_Arthralgia;@DISEASE_Arthralgia;disease;66.0
@DISEASE_Glucosephosphate_Dehydrogenase_Deficiency;@DISEASE_Glucosephosphate_Dehydrogenase_Deficiency;disease;66.0
@DISEASE_Myelodysplastic_Syndromes;@DISEASE_Myelodysplastic_Syndromes;disease;66.0
@DISEASE_Nephrolithiasis_Calcium_Oxalate;@DISEASE_Nephrolithiasis_Calcium_Oxalate;disease;66.0
@DISEASE_Uveal_melanoma;@DISEASE_Uveal_melanoma;disease;66.0
@DISEASE_Acidosis;@DISEASE_Acidosis;disease;65.0
@DISEASE_Central_Nervous_System_Diseases;@DISEASE_Central_Nervous_System_Diseases;disease;65.0
@DISEASE_Fibromyalgia;@DISEASE_Fibromyalgia;disease;65.0
@DISEASE_Hepatic_Encephalopathy;@DISEASE_Hepatic_Encephalopathy;disease;65.0
@DISEASE_Hypoglycemia;@DISEASE_Hypoglycemia;disease;65.0
@DISEASE_Bisphosphonate_Associated_Osteonecrosis_of_the_Jaw;@DISEASE_Bisphosphonate_Associated_Osteonecrosis_of_the_Jaw;disease;64.0
@DISEASE_Chronobiology_Disorders;@DISEASE_Chronobiology_Disorders;disease;64.0
@DISEASE_Hepatitis_B_Chronic;@DISEASE_Hepatitis_B_Chronic;disease;64.0
@DISEASE_Intellectual_Disability;@DISEASE_Intellectual_Disability;disease;64.0
@DISEASE_MASS_syndrome;@DISEASE_MASS_syndrome;disease;64.0
@DISEASE_Stomach_Ulcer;@DISEASE_Stomach_Ulcer;disease;64.0
@DISEASE_Cardio_Renal_Syndrome;@DISEASE_Cardio_Renal_Syndrome;disease;63.0
@DISEASE_Fabry_Disease;@DISEASE_Fabry_Disease;disease;63.0
@DISEASE_Fractures_Spontaneous;@DISEASE_Fractures_Spontaneous;disease;63.0
@DISEASE_Myalgia;@DISEASE_Myalgia;disease;63.0
@DISEASE_Uveitis_Anterior;@DISEASE_Uveitis_Anterior;disease;63.0
@DISEASE_Ataxia;@DISEASE_Ataxia;disease;62.0
@DISEASE_Congenital_Hereditary_and_Neonatal_Diseases_and_Abnormalities;@DISEASE_Congenital_Hereditary_and_Neonatal_Diseases_and_Abnormalities;disease;62.0
@DISEASE_Dental_Caries;@DISEASE_Dental_Caries;disease;62.0
@DISEASE_Hereditary_Breast_and_Ovarian_Cancer_Syndrome;@DISEASE_Hereditary_Breast_and_Ovarian_Cancer_Syndrome;disease;62.0
@DISEASE_Tertiary_Lymphoid_Structures;@DISEASE_Tertiary_Lymphoid_Structures;disease;62.0
@DISEASE_Brain_Edema;@DISEASE_Brain_Edema;disease;61.0
@DISEASE_Dermatitis;@DISEASE_Dermatitis;disease;61.0
@DISEASE_Gliosis;@DISEASE_Gliosis;disease;61.0
@DISEASE_Lysosomal_acid_lipase_deficiency;@DISEASE_Lysosomal_acid_lipase_deficiency;disease;61.0
@DISEASE_Pheochromocytoma;@DISEASE_Pheochromocytoma;disease;61.0
@DISEASE_Taste_Disorders;@DISEASE_Taste_Disorders;disease;61.0
@DISEASE_Diabetic_Cardiomyopathies;@DISEASE_Diabetic_Cardiomyopathies;disease;60.0
@DISEASE_Gastrointestinal_Stromal_Tumors;@DISEASE_Gastrointestinal_Stromal_Tumors;disease;60.0
@DISEASE_Leukoencephalopathies;@DISEASE_Leukoencephalopathies;disease;60.0
@DISEASE_Low_Back_Pain;@DISEASE_Low_Back_Pain;disease;60.0
@DISEASE_Pain_Postoperative;@DISEASE_Pain_Postoperative;disease;60.0
@DISEASE_Sleep_Apnea_Obstructive;@DISEASE_Sleep_Apnea_Obstructive;disease;60.0
@DISEASE_Acute_Coronary_Syndrome;@DISEASE_Acute_Coronary_Syndrome;disease;59.0
@DISEASE_Arthritis_Gouty;@DISEASE_Arthritis_Gouty;disease;59.0
@DISEASE_Lysosomal_Storage_Diseases;@DISEASE_Lysosomal_Storage_Diseases;disease;59.0
@DISEASE_Osteonecrosis;@DISEASE_Osteonecrosis;disease;59.0
@DISEASE_Tooth_Loss;@DISEASE_Tooth_Loss;disease;59.0
@DISEASE_Axial_Spondyloarthritis;@DISEASE_Axial_Spondyloarthritis;disease;58.0
@DISEASE_Biliary_Tract_Neoplasms;@DISEASE_Biliary_Tract_Neoplasms;disease;58.0
@DISEASE_Eye_Diseases;@DISEASE_Eye_Diseases;disease;58.0
@DISEASE_Infarction_Middle_Cerebral_Artery;@DISEASE_Infarction_Middle_Cerebral_Artery;disease;58.0
@DISEASE_Motor_Disorders;@DISEASE_Motor_Disorders;disease;58.0
@DISEASE_Systemic_Inflammatory_Response_Syndrome;@DISEASE_Systemic_Inflammatory_Response_Syndrome;disease;58.0
@DISEASE_Urethral_Neoplasms;@DISEASE_Urethral_Neoplasms;disease;58.0
@DISEASE_Urinary_Tract_Infections;@DISEASE_Urinary_Tract_Infections;disease;58.0
@DISEASE_Venous_Thromboembolism;@DISEASE_Venous_Thromboembolism;disease;58.0
@DISEASE_Adrenal_Insufficiency;@DISEASE_Adrenal_Insufficiency;disease;57.0
@DISEASE_Carcinoma_Endometrioid;@DISEASE_Carcinoma_Endometrioid;disease;57.0
@DISEASE_Chronic_Pain;@DISEASE_Chronic_Pain;disease;57.0
@DISEASE_Chronic_Periodontitis;@DISEASE_Chronic_Periodontitis;disease;57.0
@DISEASE_Dermatomyositis;@DISEASE_Dermatomyositis;disease;57.0
@DISEASE_Erythema;@DISEASE_Erythema;disease;57.0
@DISEASE_Hyperkinesis;@DISEASE_Hyperkinesis;disease;57.0
@DISEASE_Hyperlipoproteinemia_Type_II;@DISEASE_Hyperlipoproteinemia_Type_II;disease;57.0
@DISEASE_Neoplasm_Invasiveness;@DISEASE_Neoplasm_Invasiveness;disease;57.0
@DISEASE_Psychological_Distress;@DISEASE_Psychological_Distress;disease;57.0
@DISEASE_Retinal_Diseases;@DISEASE_Retinal_Diseases;disease;57.0
@DISEASE_Retinitis_Pigmentosa;@DISEASE_Retinitis_Pigmentosa;disease;57.0
@DISEASE_ST_Elevation_Myocardial_Infarction;@DISEASE_ST_Elevation_Myocardial_Infarction;disease;57.0
@DISEASE_Anemia_Sickle_Cell;@DISEASE_Anemia_Sickle_Cell;disease;56.0
@DISEASE_Fetal_Growth_Retardation;@DISEASE_Fetal_Growth_Retardation;disease;56.0
@DISEASE_Gallbladder_Neoplasms;@DISEASE_Gallbladder_Neoplasms;disease;56.0
@DISEASE_Gastrointestinal_Neoplasms;@DISEASE_Gastrointestinal_Neoplasms;disease;56.0
@DISEASE_Hepatitis_Autoimmune;@DISEASE_Hepatitis_Autoimmune;disease;56.0
@DISEASE_Osteomyelitis;@DISEASE_Osteomyelitis;disease;56.0
@DISEASE_Prostatic_Neoplasms_Castration_Resistant;@DISEASE_Prostatic_Neoplasms_Castration_Resistant;disease;56.0
@DISEASE_Thyroid_Diseases;@DISEASE_Thyroid_Diseases;disease;56.0
@DISEASE_Venous_Thrombosis;@DISEASE_Venous_Thrombosis;disease;56.0
@DISEASE_Vitamin_D_Deficiency;@DISEASE_Vitamin_D_Deficiency;disease;56.0
@DISEASE_Arrest_of_spermatogenesis;@DISEASE_Arrest_of_spermatogenesis;disease;55.0
@DISEASE_Encephalitis;@DISEASE_Encephalitis;disease;55.0
@DISEASE_Mucocutaneous_Lymph_Node_Syndrome;@DISEASE_Mucocutaneous_Lymph_Node_Syndrome;disease;55.0
@DISEASE_Nephrolithiasis;@DISEASE_Nephrolithiasis;disease;55.0
@DISEASE_Rheumatic_Diseases;@DISEASE_Rheumatic_Diseases;disease;55.0
@DISEASE_Aortic_Aneurysm_Abdominal;@DISEASE_Aortic_Aneurysm_Abdominal;disease;54.0
@DISEASE_Dehydration;@DISEASE_Dehydration;disease;54.0
@DISEASE_Glomerulonephritis;@DISEASE_Glomerulonephritis;disease;54.0
@DISEASE_Myopia;@DISEASE_Myopia;disease;54.0
@DISEASE_Clear_cell_metastatic_renal_cell_carcinoma;@DISEASE_Clear_cell_metastatic_renal_cell_carcinoma;disease;53.0
@DISEASE_Congenital_Abnormalities;@DISEASE_Congenital_Abnormalities;disease;53.0
@DISEASE_Diabetes_Complications;@DISEASE_Diabetes_Complications;disease;53.0
@DISEASE_Hepatolenticular_Degeneration;@DISEASE_Hepatolenticular_Degeneration;disease;53.0
@DISEASE_Osteolysis;@DISEASE_Osteolysis;disease;53.0
@DISEASE_Brain_Injury_Chronic;@DISEASE_Brain_Injury_Chronic;disease;52.0
@DISEASE_Carcinoma_Ovarian_Epithelial;@DISEASE_Carcinoma_Ovarian_Epithelial;disease;52.0
@DISEASE_Diabetic_Neuropathies;@DISEASE_Diabetic_Neuropathies;disease;52.0
@DISEASE_Glaucoma_Open_Angle;@DISEASE_Glaucoma_Open_Angle;disease;52.0
@DISEASE_Osteoglophonic_dwarfism;@DISEASE_Osteoglophonic_dwarfism;disease;52.0
@DISEASE_Pain_Insensitivity_Congenital;@DISEASE_Pain_Insensitivity_Congenital;disease;52.0
@DISEASE_Pulmonary_Embolism;@DISEASE_Pulmonary_Embolism;disease;52.0
@DISEASE_Anaphylaxis;@DISEASE_Anaphylaxis;disease;51.0
@DISEASE_Mucositis;@DISEASE_Mucositis;disease;51.0
@DISEASE_Neurobehavioral_Manifestations;@DISEASE_Neurobehavioral_Manifestations;disease;51.0
@DISEASE_Neuroendocrine_Tumors;@DISEASE_Neuroendocrine_Tumors;disease;51.0
@DISEASE_Subarachnoid_Hemorrhage;@DISEASE_Subarachnoid_Hemorrhage;disease;51.0
@DISEASE_Albuminuria;@DISEASE_Albuminuria;disease;50.0
@DISEASE_Anemia_Hemolytic;@DISEASE_Anemia_Hemolytic;disease;50.0
@DISEASE_Frailty;@DISEASE_Frailty;disease;50.0
@DISEASE_Irritable_Bowel_Syndrome;@DISEASE_Irritable_Bowel_Syndrome;disease;50.0
@DISEASE_Neoplasms_Glandular_and_Epithelial;@DISEASE_Neoplasms_Glandular_and_Epithelial;disease;50.0
@DISEASE_Nephrotic_Syndrome;@DISEASE_Nephrotic_Syndrome;disease;50.0
@DISEASE_Parkinson_Disease_Secondary;@DISEASE_Parkinson_Disease_Secondary;disease;50.0
@DISEASE_Retrograde_Degeneration;@DISEASE_Retrograde_Degeneration;disease;50.0
@DISEASE_Trauma_Nervous_System;@DISEASE_Trauma_Nervous_System;disease;50.0
@DISEASE_Dizziness;@DISEASE_Dizziness;disease;49.0
@DISEASE_Jaundice;@DISEASE_Jaundice;disease;49.0
@DISEASE_Macular_Edema;@DISEASE_Macular_Edema;disease;49.0
@DISEASE_Myasthenia_Gravis;@DISEASE_Myasthenia_Gravis;disease;49.0
@DISEASE_Precursor_T_Cell_Lymphoblastic_Leukemia_Lymphoma;@DISEASE_Precursor_T_Cell_Lymphoblastic_Leukemia_Lymphoma;disease;49.0
@DISEASE_Staphylococcal_Infections;@DISEASE_Staphylococcal_Infections;disease;49.0
@DISEASE_Stress_Disorders_Post_Traumatic;@DISEASE_Stress_Disorders_Post_Traumatic;disease;49.0
@DISEASE_Ventricular_Dysfunction_Left;@DISEASE_Ventricular_Dysfunction_Left;disease;49.0
@DISEASE_Cushing_Syndrome;@DISEASE_Cushing_Syndrome;disease;48.0
@DISEASE_Hereditary_Angioedema_Type_III;@DISEASE_Hereditary_Angioedema_Type_III;disease;48.0
@DISEASE_Long_QT_Syndrome;@DISEASE_Long_QT_Syndrome;disease;48.0
@DISEASE_Mandibular_Nerve_Injuries;@DISEASE_Mandibular_Nerve_Injuries;disease;48.0
@DISEASE_Metabolism_Inborn_Errors;@DISEASE_Metabolism_Inborn_Errors;disease;48.0
@DISEASE_Myopathies_Structural_Congenital;@DISEASE_Myopathies_Structural_Congenital;disease;48.0
@DISEASE_Neoplastic_Syndromes_Hereditary;@DISEASE_Neoplastic_Syndromes_Hereditary;disease;48.0
@DISEASE_Niemann_Pick_Disease_Type_C;@DISEASE_Niemann_Pick_Disease_Type_C;disease;48.0
@DISEASE_Sarcoma_Ewing;@DISEASE_Sarcoma_Ewing;disease;48.0
@DISEASE_Shock_Septic;@DISEASE_Shock_Septic;disease;48.0
@DISEASE_Xerostomia;@DISEASE_Xerostomia;disease;48.0
@DISEASE_beta_Thalassemia;@DISEASE_beta_Thalassemia;disease;48.0
@DISEASE_Bronchopulmonary_Dysplasia;@DISEASE_Bronchopulmonary_Dysplasia;disease;47.0
@DISEASE_Hepatitis_C;@DISEASE_Hepatitis_C;disease;47.0
@DISEASE_Hypocalcemia;@DISEASE_Hypocalcemia;disease;47.0
@DISEASE_Purpura_Thrombocytopenic_Idiopathic;@DISEASE_Purpura_Thrombocytopenic_Idiopathic;disease;47.0
@DISEASE_Tooth_Diseases;@DISEASE_Tooth_Diseases;disease;47.0
@DISEASE_Tooth_Resorption;@DISEASE_Tooth_Resorption;disease;47.0
@DISEASE_Varicocele;@DISEASE_Varicocele;disease;47.0
@DISEASE_Arterial_Occlusive_Diseases;@DISEASE_Arterial_Occlusive_Diseases;disease;46.0
@DISEASE_Endometrial_Hyperplasia;@DISEASE_Endometrial_Hyperplasia;disease;46.0
@DISEASE_Gaucher_Disease;@DISEASE_Gaucher_Disease;disease;46.0
@DISEASE_Hearing_Loss_Sensorineural;@DISEASE_Hearing_Loss_Sensorineural;disease;46.0
@DISEASE_Bile_Duct_Diseases;@DISEASE_Bile_Duct_Diseases;disease;45.0
@DISEASE_Carcinoma;@DISEASE_Carcinoma;disease;45.0
@DISEASE_Drug_Resistant_Epilepsy;@DISEASE_Drug_Resistant_Epilepsy;disease;45.0
@DISEASE_Heat_Stroke;@DISEASE_Heat_Stroke;disease;45.0
@DISEASE_Myositis;@DISEASE_Myositis;disease;45.0
@DISEASE_Tachycardia;@DISEASE_Tachycardia;disease;45.0
@DISEASE_Tachycardia_Ventricular;@DISEASE_Tachycardia_Ventricular;disease;45.0
@DISEASE_Chest_Pain;@DISEASE_Chest_Pain;disease;44.0
@DISEASE_Dengue;@DISEASE_Dengue;disease;44.0
@DISEASE_Glut1_Deficiency_Syndrome;@DISEASE_Glut1_Deficiency_Syndrome;disease;44.0
@DISEASE_Herpes_Zoster;@DISEASE_Herpes_Zoster;disease;44.0
@DISEASE_Hypertriglyceridemia;@DISEASE_Hypertriglyceridemia;disease;44.0
@DISEASE_Leukopenia;@DISEASE_Leukopenia;disease;44.0
@DISEASE_Polyps;@DISEASE_Polyps;disease;44.0
@DISEASE_Status_Epilepticus;@DISEASE_Status_Epilepticus;disease;44.0
@DISEASE_Alveolar_Bone_Loss;@DISEASE_Alveolar_Bone_Loss;disease;43.0
@DISEASE_Ataxia_Telangiectasia;@DISEASE_Ataxia_Telangiectasia;disease;43.0
@DISEASE_Chronic_Urticaria;@DISEASE_Chronic_Urticaria;disease;43.0
@DISEASE_Dysmenorrhea;@DISEASE_Dysmenorrhea;disease;43.0
@DISEASE_Leiomyoma;@DISEASE_Leiomyoma;disease;43.0
@DISEASE_Oral_Ulcer;@DISEASE_Oral_Ulcer;disease;43.0
@DISEASE_Wilms_Tumor;@DISEASE_Wilms_Tumor;disease;43.0
@DISEASE_Encephalomyelitis_Autoimmune_Experimental;@DISEASE_Encephalomyelitis_Autoimmune_Experimental;disease;42.0
@DISEASE_Graves_Disease;@DISEASE_Graves_Disease;disease;42.0
@DISEASE_Hypothermia;@DISEASE_Hypothermia;disease;42.0
@DISEASE_Uterine_Cervicitis;@DISEASE_Uterine_Cervicitis;disease;42.0
@DISEASE_Bradycardia;@DISEASE_Bradycardia;disease;41.0
@DISEASE_Deglutition_Disorders;@DISEASE_Deglutition_Disorders;disease;41.0
@DISEASE_Gastroesophageal_Reflux;@DISEASE_Gastroesophageal_Reflux;disease;41.0
@DISEASE_Graves_Ophthalmopathy;@DISEASE_Graves_Ophthalmopathy;disease;41.0
@DISEASE_Hypersensitivity_Delayed;@DISEASE_Hypersensitivity_Delayed;disease;41.0
@DISEASE_Hyperthyroidism;@DISEASE_Hyperthyroidism;disease;41.0
@DISEASE_Lichen_Planus_Oral;@DISEASE_Lichen_Planus_Oral;disease;41.0
@DISEASE_Synovitis;@DISEASE_Synovitis;disease;41.0
@DISEASE_Temporomandibular_Joint_Dysfunction_Syndrome;@DISEASE_Temporomandibular_Joint_Dysfunction_Syndrome;disease;41.0
@DISEASE_Teratozoospermia;@DISEASE_Teratozoospermia;disease;41.0
@DISEASE_Urolithiasis;@DISEASE_Urolithiasis;disease;41.0
@DISEASE_Abdominal_Injuries;@DISEASE_Abdominal_Injuries;disease;40.0
@DISEASE_Aortic_Valve_Stenosis;@DISEASE_Aortic_Valve_Stenosis;disease;40.0
@DISEASE_Bone_Marrow_Diseases;@DISEASE_Bone_Marrow_Diseases;disease;40.0
@DISEASE_CD59_Deficiency;@DISEASE_CD59_Deficiency;disease;40.0
@DISEASE_Celiac_Disease;@DISEASE_Celiac_Disease;disease;40.0
@DISEASE_Ciliopathies;@DISEASE_Ciliopathies;disease;40.0
@DISEASE_Cytomegalovirus_Infections;@DISEASE_Cytomegalovirus_Infections;disease;40.0
@DISEASE_Drug_Hypersensitivity_Syndrome;@DISEASE_Drug_Hypersensitivity_Syndrome;disease;40.0
@DISEASE_Dystonia;@DISEASE_Dystonia;disease;40.0
@DISEASE_Glutaric_Acidemia_I;@DISEASE_Glutaric_Acidemia_I;disease;40.0
@DISEASE_Hearing_Disorders;@DISEASE_Hearing_Disorders;disease;40.0
@DISEASE_Muscle_Hypotonia;@DISEASE_Muscle_Hypotonia;disease;40.0
@DISEASE_Muscular_Atrophy_Spinal;@DISEASE_Muscular_Atrophy_Spinal;disease;40.0
@DISEASE_Prediabetic_State;@DISEASE_Prediabetic_State;disease;40.0
@DISEASE_Retinal_Degeneration;@DISEASE_Retinal_Degeneration;disease;40.0
@DISEASE_Thyroid_Nodule;@DISEASE_Thyroid_Nodule;disease;40.0
@DISEASE_Brain_Infarction;@DISEASE_Brain_Infarction;disease;39.0
@DISEASE_Dental_Plaque;@DISEASE_Dental_Plaque;disease;39.0
@DISEASE_Foot_Rot;@DISEASE_Foot_Rot;disease;39.0
@DISEASE_Hip_Fractures;@DISEASE_Hip_Fractures;disease;39.0
@DISEASE_Hyperinsulinism;@DISEASE_Hyperinsulinism;disease;39.0
@DISEASE_Hypertension_Portal;@DISEASE_Hypertension_Portal;disease;39.0
@DISEASE_Intrahepatic_Cholestasis_of_Pregnancy;@DISEASE_Intrahepatic_Cholestasis_of_Pregnancy;disease;39.0
@DISEASE_Ischemic_Stroke;@DISEASE_Ischemic_Stroke;disease;39.0
@DISEASE_Ketosis;@DISEASE_Ketosis;disease;39.0
@DISEASE_Laryngeal_Neoplasms;@DISEASE_Laryngeal_Neoplasms;disease;39.0
@DISEASE_Neoplasms_Cystic_Mucinous_and_Serous;@DISEASE_Neoplasms_Cystic_Mucinous_and_Serous;disease;39.0
@DISEASE_Postoperative_Nausea_and_Vomiting;@DISEASE_Postoperative_Nausea_and_Vomiting;disease;39.0
@DISEASE_Retinoblastoma;@DISEASE_Retinoblastoma;disease;39.0
@DISEASE_Shock;@DISEASE_Shock;disease;39.0
@DISEASE_Vasculitis;@DISEASE_Vasculitis;disease;39.0
@DISEASE_hypoglycemic_encephalopathy;@DISEASE_hypoglycemic_encephalopathy;disease;39.0
@DISEASE_Amyloidosis;@DISEASE_Amyloidosis;disease;38.0
@DISEASE_Anxiety_Disorders;@DISEASE_Anxiety_Disorders;disease;38.0
@DISEASE_Aortic_Valve_Calcification_of;@DISEASE_Aortic_Valve_Calcification_of;disease;38.0
@DISEASE_Chills;@DISEASE_Chills;disease;38.0
@DISEASE_Coxa_Magna;@DISEASE_Coxa_Magna;disease;38.0
@DISEASE_Keloid;@DISEASE_Keloid;disease;38.0
@DISEASE_Leukemia_Biphenotypic_Acute;@DISEASE_Leukemia_Biphenotypic_Acute;disease;38.0
@DISEASE_Lymphopenia;@DISEASE_Lymphopenia;disease;38.0
@DISEASE_Pemphigoid_Bullous;@DISEASE_Pemphigoid_Bullous;disease;38.0
@DISEASE_Acidemia_isovaleric;@DISEASE_Acidemia_isovaleric;disease;37.0
@DISEASE_Adenomatous_Polyposis_Coli;@DISEASE_Adenomatous_Polyposis_Coli;disease;37.0
@DISEASE_Glomerulonephritis_IGA;@DISEASE_Glomerulonephritis_IGA;disease;37.0
@DISEASE_Hereditary_Autoinflammatory_Diseases;@DISEASE_Hereditary_Autoinflammatory_Diseases;disease;37.0
@DISEASE_Hypopigmentation;@DISEASE_Hypopigmentation;disease;37.0
@DISEASE_Male_Infertility_with_Large_Headed_Multiflagellar_Polyploid_Spermatozoa;@DISEASE_Male_Infertility_with_Large_Headed_Multiflagellar_Polyploid_Spermatozoa;disease;37.0
@DISEASE_Nasal_Polyps;@DISEASE_Nasal_Polyps;disease;37.0
@DISEASE_Respiratory_Sounds;@DISEASE_Respiratory_Sounds;disease;37.0
@DISEASE_Cicatrix;@DISEASE_Cicatrix;disease;36.0
@DISEASE_Conversion_Disorder;@DISEASE_Conversion_Disorder;disease;36.0
@DISEASE_Dyspepsia;@DISEASE_Dyspepsia;disease;36.0
@DISEASE_Epstein_Barr_Virus_Infections;@DISEASE_Epstein_Barr_Virus_Infections;disease;36.0
@DISEASE_Hemangioblastoma;@DISEASE_Hemangioblastoma;disease;36.0
@DISEASE_Hyperoxia;@DISEASE_Hyperoxia;disease;36.0
@DISEASE_Keratosis_Actinic;@DISEASE_Keratosis_Actinic;disease;36.0
@DISEASE_Leigh_Disease;@DISEASE_Leigh_Disease;disease;36.0
@DISEASE_Thromboembolism;@DISEASE_Thromboembolism;disease;36.0
@DISEASE_Acute_On_Chronic_Liver_Failure;@DISEASE_Acute_On_Chronic_Liver_Failure;disease;35.0
@DISEASE_Addison_Disease;@DISEASE_Addison_Disease;disease;35.0
@DISEASE_Adenocarcinoma_Follicular;@DISEASE_Adenocarcinoma_Follicular;disease;35.0
@DISEASE_Blister;@DISEASE_Blister;disease;35.0
@DISEASE_Diarrhea_5_With_Tufting_Enteropathy_Congenital;@DISEASE_Diarrhea_5_With_Tufting_Enteropathy_Congenital;disease;35.0
@DISEASE_Granuloma;@DISEASE_Granuloma;disease;35.0
@DISEASE_Muscular_Disorders_Atrophic;@DISEASE_Muscular_Disorders_Atrophic;disease;35.0
@DISEASE_Periapical_Periodontitis;@DISEASE_Periapical_Periodontitis;disease;35.0
@DISEASE_Plaque_Atherosclerotic;@DISEASE_Plaque_Atherosclerotic;disease;35.0
@DISEASE_Respiratory_System_Abnormalities;@DISEASE_Respiratory_System_Abnormalities;disease;35.0
@DISEASE_Retinal_Vein_Occlusion;@DISEASE_Retinal_Vein_Occlusion;disease;35.0
@DISEASE_Signs_and_Symptoms_Digestive;@DISEASE_Signs_and_Symptoms_Digestive;disease;35.0
@DISEASE_Takayasu_Arteritis;@DISEASE_Takayasu_Arteritis;disease;35.0
@DISEASE_Ureteral_Obstruction;@DISEASE_Ureteral_Obstruction;disease;35.0
@DISEASE_Aging_Premature;@DISEASE_Aging_Premature;disease;34.0
@DISEASE_Cataract_Age_Related_Nuclear;@DISEASE_Cataract_Age_Related_Nuclear;disease;34.0
@DISEASE_Chemotherapy_Related_Cognitive_Impairment;@DISEASE_Chemotherapy_Related_Cognitive_Impairment;disease;34.0
@DISEASE_Hyperoxaluria;@DISEASE_Hyperoxaluria;disease;34.0
@DISEASE_Hypogonadism;@DISEASE_Hypogonadism;disease;34.0
@DISEASE_Movement_Disorders;@DISEASE_Movement_Disorders;disease;34.0
@DISEASE_Nephrocalcinosis;@DISEASE_Nephrocalcinosis;disease;34.0
@DISEASE_Polycystic_Kidney_Autosomal_Dominant;@DISEASE_Polycystic_Kidney_Autosomal_Dominant;disease;34.0
@DISEASE_Spasm;@DISEASE_Spasm;disease;34.0
@DISEASE_Spinal_Cord_Diseases;@DISEASE_Spinal_Cord_Diseases;disease;34.0
@DISEASE_Stomatitis;@DISEASE_Stomatitis;disease;34.0
@DISEASE_Venom_Hypersensitivity;@DISEASE_Venom_Hypersensitivity;disease;34.0
@DISEASE_upper_airway_cough_syndrome;@DISEASE_upper_airway_cough_syndrome;disease;34.0
@DISEASE_Biliary_Atresia;@DISEASE_Biliary_Atresia;disease;33.0
@DISEASE_Bohring_syndrome;@DISEASE_Bohring_syndrome;disease;33.0
@DISEASE_Congenital_Disorders_of_Glycosylation;@DISEASE_Congenital_Disorders_of_Glycosylation;disease;33.0
@DISEASE_Dementia_Vascular;@DISEASE_Dementia_Vascular;disease;33.0
@DISEASE_Fanconi_Syndrome;@DISEASE_Fanconi_Syndrome;disease;33.0
