node_id;label;type;degree
@CHEMICAL_1_3_propane_sultone;@CHEMICAL_1_3_propane_sultone;chemical;157.0
@CHEMICAL_Oxymetholone;@CHEMICAL_Oxymetholone;chemical;157.0
@CHEMICAL_Toluene_2_4_Diisocyanate;@CHEMICAL_Toluene_2_4_Diisocyanate;chemical;157.0
@CHEMICAL_methyleugenol;@CHEMICAL_methyleugenol;chemical;157.0
@CHEMICAL_1_nitropyrene;@CHEMICAL_1_nitropyrene;chemical;156.0
@CHEMICAL_Adenosine;@CHEMICAL_Adenosine;chemical;156.0
@CHEMICAL_Capsaicin;@CHEMICAL_Capsaicin;chemical;156.0
@CHEMICAL_Lomustine;@CHEMICAL_Lomustine;chemical;156.0
@CHEMICAL_Thiotepa;@CHEMICAL_Thiotepa;chemical;156.0
@CHEMICAL_propylene_oxide;@CHEMICAL_propylene_oxide;chemical;156.0
@CHEMICAL_protocatechuic_acid;@CHEMICAL_protocatechuic_acid;chemical;156.0
@CHEMICAL_selenium_disulfide;@CHEMICAL_selenium_disulfide;chemical;156.0
@CHEMICAL_Lycopene;@CHEMICAL_Lycopene;chemical;155.0
@CHEMICAL_Polybrominated_Biphenyls;@CHEMICAL_Polybrominated_Biphenyls;chemical;155.0
@CHEMICAL_Semustine;@CHEMICAL_Semustine;chemical;155.0
@CHEMICAL_Tetrachloroethylene;@CHEMICAL_Tetrachloroethylene;chemical;155.0
@CHEMICAL_dibutylnitrosamine;@CHEMICAL_dibutylnitrosamine;chemical;155.0
@CHEMICAL_styrene_oxide;@CHEMICAL_styrene_oxide;chemical;155.0
@CHEMICAL_tetrafluoroethylene;@CHEMICAL_tetrafluoroethylene;chemical;155.0
@CHEMICAL_2_nitropropane;@CHEMICAL_2_nitropropane;chemical;154.0
@CHEMICAL_Carotenoids;@CHEMICAL_Carotenoids;chemical;154.0
@CHEMICAL_Disperse_Blue_1;@CHEMICAL_Disperse_Blue_1;chemical;154.0
@CHEMICAL_N_nitrosodiethanolamine;@CHEMICAL_N_nitrosodiethanolamine;chemical;154.0
@CHEMICAL_N_nitrososarcosine;@CHEMICAL_N_nitrososarcosine;chemical;154.0
@CHEMICAL_Nitrosourea_Compounds;@CHEMICAL_Nitrosourea_Compounds;chemical;154.0
@CHEMICAL_Propiolactone;@CHEMICAL_Propiolactone;chemical;154.0
@CHEMICAL_Thorium_Dioxide;@CHEMICAL_Thorium_Dioxide;chemical;154.0
@CHEMICAL_captafol;@CHEMICAL_captafol;chemical;154.0
@CHEMICAL_dibenzo(a_e)pyrene;@CHEMICAL_dibenzo(a_e)pyrene;chemical;154.0
@CHEMICAL_dibenzo(a_i)pyrene;@CHEMICAL_dibenzo(a_i)pyrene;chemical;154.0
@CHEMICAL_2_3_dibromopropanol;@CHEMICAL_2_3_dibromopropanol;chemical;153.0
@CHEMICAL_2_nitroanisole;@CHEMICAL_2_nitroanisole;chemical;153.0
@CHEMICAL_4_chloro_1_2_diaminobenzene;@CHEMICAL_4_chloro_1_2_diaminobenzene;chemical;153.0
@CHEMICAL_Glycerol;@CHEMICAL_Glycerol;chemical;153.0
@CHEMICAL_Hempa;@CHEMICAL_Hempa;chemical;153.0
@CHEMICAL_N_nitroso(di_n_propyl)amine;@CHEMICAL_N_nitroso(di_n_propyl)amine;chemical;153.0
@CHEMICAL_Procarbazine;@CHEMICAL_Procarbazine;chemical;153.0
@CHEMICAL_Thioguanine;@CHEMICAL_Thioguanine;chemical;153.0
@CHEMICAL_chlorozotocin;@CHEMICAL_chlorozotocin;chemical;153.0
@CHEMICAL_dibenzo(a_h)pyrene;@CHEMICAL_dibenzo(a_h)pyrene;chemical;153.0
@CHEMICAL_dibenzo(a_l)pyrene;@CHEMICAL_dibenzo(a_l)pyrene;chemical;153.0
@CHEMICAL_tribromoacetic_acid;@CHEMICAL_tribromoacetic_acid;chemical;153.0
@CHEMICAL_1_4_dioxane;@CHEMICAL_1_4_dioxane;chemical;152.0
@CHEMICAL_2_nitrotoluene;@CHEMICAL_2_nitrotoluene;chemical;152.0
@CHEMICAL_CDEC;@CHEMICAL_CDEC;chemical;152.0
@CHEMICAL_Docosahexaenoic_Acids;@CHEMICAL_Docosahexaenoic_Acids;chemical;152.0
@CHEMICAL_Ellagic_Acid;@CHEMICAL_Ellagic_Acid;chemical;152.0
@CHEMICAL_Gemcitabine;@CHEMICAL_Gemcitabine;chemical;152.0
@CHEMICAL_Methane;@CHEMICAL_Methane;chemical;152.0
@CHEMICAL_glycidol;@CHEMICAL_glycidol;chemical;152.0
@CHEMICAL_nitrofen;@CHEMICAL_nitrofen;chemical;152.0
@CHEMICAL_tris(2_3_dibromopropyl)phosphate;@CHEMICAL_tris(2_3_dibromopropyl)phosphate;chemical;152.0
@CHEMICAL_1_2_3_trichloropropane;@CHEMICAL_1_2_3_trichloropropane;chemical;151.0
@CHEMICAL_2_4_6_trichlorophenol;@CHEMICAL_2_4_6_trichlorophenol;chemical;151.0
@CHEMICAL_8_Hydroxy_2'_Deoxyguanosine;@CHEMICAL_8_Hydroxy_2'_Deoxyguanosine;chemical;151.0
@CHEMICAL_vinyl_bromide;@CHEMICAL_vinyl_bromide;chemical;151.0
@CHEMICAL_Allopurinol;@CHEMICAL_Allopurinol;chemical;150.0
@CHEMICAL_Chloroprene;@CHEMICAL_Chloroprene;chemical;150.0
@CHEMICAL_Chondroitin_Sulfates;@CHEMICAL_Chondroitin_Sulfates;chemical;150.0
@CHEMICAL_Ethyl_Methanesulfonate;@CHEMICAL_Ethyl_Methanesulfonate;chemical;150.0
@CHEMICAL_Infliximab;@CHEMICAL_Infliximab;chemical;150.0
@CHEMICAL_Levofloxacin;@CHEMICAL_Levofloxacin;chemical;150.0
@CHEMICAL_baicalein;@CHEMICAL_baicalein;chemical;150.0
@CHEMICAL_nitromethane;@CHEMICAL_nitromethane;chemical;150.0
@CHEMICAL_2_2_BBMPD;@CHEMICAL_2_2_BBMPD;chemical;149.0
@CHEMICAL_Dasatinib;@CHEMICAL_Dasatinib;chemical;149.0
@CHEMICAL_Glycerophospholipids;@CHEMICAL_Glycerophospholipids;chemical;149.0
@CHEMICAL_Pentachlorophenol;@CHEMICAL_Pentachlorophenol;chemical;149.0
@CHEMICAL_Polylactic_Acid_Polyglycolic_Acid_Copolymer;@CHEMICAL_Polylactic_Acid_Polyglycolic_Acid_Copolymer;chemical;149.0
@CHEMICAL_Urethane;@CHEMICAL_Urethane;chemical;149.0
@CHEMICAL_bromochloroacetic_acid;@CHEMICAL_bromochloroacetic_acid;chemical;149.0
@CHEMICAL_chlorendic_acid;@CHEMICAL_chlorendic_acid;chemical;149.0
@CHEMICAL_dibromoacetic_acid;@CHEMICAL_dibromoacetic_acid;chemical;149.0
@CHEMICAL_icariin;@CHEMICAL_icariin;chemical;148.0
@CHEMICAL_poly(lactide);@CHEMICAL_poly(lactide);chemical;148.0
@CHEMICAL_4_dichlorobenzene;@CHEMICAL_4_dichlorobenzene;chemical;147.0
@CHEMICAL_Hydroxyproline;@CHEMICAL_Hydroxyproline;chemical;147.0
@CHEMICAL_Phenazopyridine;@CHEMICAL_Phenazopyridine;chemical;147.0
@CHEMICAL_hexachloroethane;@CHEMICAL_hexachloroethane;chemical;147.0
@CHEMICAL_hypotaurine;@CHEMICAL_hypotaurine;chemical;147.0
@CHEMICAL_7H_dibenzo(c_g)carbazole;@CHEMICAL_7H_dibenzo(c_g)carbazole;chemical;146.0
@CHEMICAL_Atorvastatin;@CHEMICAL_Atorvastatin;chemical;146.0
@CHEMICAL_Fatty_Acids_Omega_3;@CHEMICAL_Fatty_Acids_Omega_3;chemical;146.0
@CHEMICAL_Gentamicins;@CHEMICAL_Gentamicins;chemical;146.0
@CHEMICAL_Methyl_Methanesulfonate;@CHEMICAL_Methyl_Methanesulfonate;chemical;146.0
@CHEMICAL_Palladium;@CHEMICAL_Palladium;chemical;146.0
@CHEMICAL_Toxaphene;@CHEMICAL_Toxaphene;chemical;146.0
@CHEMICAL_carvacrol;@CHEMICAL_carvacrol;chemical;146.0
@CHEMICAL_Oils_Volatile;@CHEMICAL_Oils_Volatile;chemical;145.0
@CHEMICAL_Phenoxybenzamine;@CHEMICAL_Phenoxybenzamine;chemical;145.0
@CHEMICAL_Triiodothyronine;@CHEMICAL_Triiodothyronine;chemical;145.0
@CHEMICAL_propionic_acid;@CHEMICAL_propionic_acid;chemical;145.0
@CHEMICAL_2_toluidine;@CHEMICAL_2_toluidine;chemical;144.0
@CHEMICAL_Metals_Heavy;@CHEMICAL_Metals_Heavy;chemical;144.0
@CHEMICAL_Safrole;@CHEMICAL_Safrole;chemical;144.0
@CHEMICAL_benzo(j)fluoranthene;@CHEMICAL_benzo(j)fluoranthene;chemical;144.0
@CHEMICAL_benzo(k)fluoranthene;@CHEMICAL_benzo(k)fluoranthene;chemical;144.0
@CHEMICAL_vinyl_fluoride;@CHEMICAL_vinyl_fluoride;chemical;144.0
@CHEMICAL_3_3'_Dichlorobenzidine;@CHEMICAL_3_3'_Dichlorobenzidine;chemical;143.0
@CHEMICAL_Salicylates;@CHEMICAL_Salicylates;chemical;143.0
@CHEMICAL_di_(4_aminophenyl)ether;@CHEMICAL_di_(4_aminophenyl)ether;chemical;143.0
@CHEMICAL_p_chloro_o_toluidine_hydrochloride;@CHEMICAL_p_chloro_o_toluidine_hydrochloride;chemical;143.0
@CHEMICAL_propyleneimine;@CHEMICAL_propyleneimine;chemical;143.0
@CHEMICAL_shikonin;@CHEMICAL_shikonin;chemical;143.0
@CHEMICAL_Abscisic_Acid;@CHEMICAL_Abscisic_Acid;chemical;142.0
@CHEMICAL_Ethylenethiourea;@CHEMICAL_Ethylenethiourea;chemical;142.0
@CHEMICAL_Hexachlorobenzene;@CHEMICAL_Hexachlorobenzene;chemical;142.0
@CHEMICAL_Polyethylene_Glycols;@CHEMICAL_Polyethylene_Glycols;chemical;142.0
@CHEMICAL_betadex;@CHEMICAL_betadex;chemical;142.0
@CHEMICAL_6_nitrochrysene;@CHEMICAL_6_nitrochrysene;chemical;141.0
@CHEMICAL_Fluorides;@CHEMICAL_Fluorides;chemical;141.0
@CHEMICAL_4_4'_diaminodiphenylmethane;@CHEMICAL_4_4'_diaminodiphenylmethane;chemical;140.0
@CHEMICAL_4_nitropyrene;@CHEMICAL_4_nitropyrene;chemical;140.0
@CHEMICAL_glyphosate;@CHEMICAL_glyphosate;chemical;140.0
@CHEMICAL_taxifolin;@CHEMICAL_taxifolin;chemical;140.0
@CHEMICAL_3_chloro_2_methylprop_1_ene;@CHEMICAL_3_chloro_2_methylprop_1_ene;chemical;139.0
@CHEMICAL_Genistein;@CHEMICAL_Genistein;chemical;139.0
@CHEMICAL_Histamine;@CHEMICAL_Histamine;chemical;139.0
@CHEMICAL_5_methylchrysene;@CHEMICAL_5_methylchrysene;chemical;138.0
@CHEMICAL_Riboflavin;@CHEMICAL_Riboflavin;chemical;138.0
@CHEMICAL_benzo(b)fluoranthene;@CHEMICAL_benzo(b)fluoranthene;chemical;138.0
@CHEMICAL_chloromethyl_methyl_ether;@CHEMICAL_chloromethyl_methyl_ether;chemical;138.0
@CHEMICAL_chrysin;@CHEMICAL_chrysin;chemical;138.0
@CHEMICAL_2_tolidine;@CHEMICAL_2_tolidine;chemical;137.0
@CHEMICAL_Diclofenac;@CHEMICAL_Diclofenac;chemical;137.0
@CHEMICAL_NADP;@CHEMICAL_NADP;chemical;137.0
@CHEMICAL_ferric_oxide;@CHEMICAL_ferric_oxide;chemical;137.0
@CHEMICAL_graphene_oxide;@CHEMICAL_graphene_oxide;chemical;137.0
@CHEMICAL_astaxanthine;@CHEMICAL_astaxanthine;chemical;135.0
@CHEMICAL_3_methylquercetin;@CHEMICAL_3_methylquercetin;chemical;133.0
@CHEMICAL_Graphite;@CHEMICAL_Graphite;chemical;133.0
@CHEMICAL_Methoxsalen;@CHEMICAL_Methoxsalen;chemical;133.0
@CHEMICAL_Phenols;@CHEMICAL_Phenols;chemical;133.0
@CHEMICAL_peroxymonosulfate;@CHEMICAL_peroxymonosulfate;chemical;133.0
@CHEMICAL_2_chloroaniline;@CHEMICAL_2_chloroaniline;chemical;132.0
@CHEMICAL_4_4'_thiodianiline;@CHEMICAL_4_4'_thiodianiline;chemical;132.0
@CHEMICAL_Pioglitazone;@CHEMICAL_Pioglitazone;chemical;132.0
@CHEMICAL_Mercury;@CHEMICAL_Mercury;chemical;131.0
@CHEMICAL_isoquercitrin;@CHEMICAL_isoquercitrin;chemical;131.0
@CHEMICAL_Dehydroepiandrosterone;@CHEMICAL_Dehydroepiandrosterone;chemical;130.0
@CHEMICAL_Propofol;@CHEMICAL_Propofol;chemical;130.0
@CHEMICAL_Silymarin;@CHEMICAL_Silymarin;chemical;130.0
@CHEMICAL_quinone;@CHEMICAL_quinone;chemical;130.0
@CHEMICAL_astragaloside_A;@CHEMICAL_astragaloside_A;chemical;129.0
@CHEMICAL_graphitic_carbon_nitride;@CHEMICAL_graphitic_carbon_nitride;chemical;129.0
@CHEMICAL_peoniflorin;@CHEMICAL_peoniflorin;chemical;129.0
@CHEMICAL_1_1_diphenyl_2_picrylhydrazyl;@CHEMICAL_1_1_diphenyl_2_picrylhydrazyl;chemical;128.0
@CHEMICAL_Ceftriaxone;@CHEMICAL_Ceftriaxone;chemical;128.0
@CHEMICAL_Meropenem;@CHEMICAL_Meropenem;chemical;128.0
@CHEMICAL_Technetium;@CHEMICAL_Technetium;chemical;128.0
@CHEMICAL_polydopamine;@CHEMICAL_polydopamine;chemical;128.0
@CHEMICAL_1_2_dibromo_3_chloropropane;@CHEMICAL_1_2_dibromo_3_chloropropane;chemical;127.0
@CHEMICAL_Chloramphenicol;@CHEMICAL_Chloramphenicol;chemical;127.0
@CHEMICAL_Dianisidine;@CHEMICAL_Dianisidine;chemical;127.0
@CHEMICAL_Diethylhexyl_Phthalate;@CHEMICAL_Diethylhexyl_Phthalate;chemical;127.0
@CHEMICAL_Dihydrotestosterone;@CHEMICAL_Dihydrotestosterone;chemical;127.0
@CHEMICAL_Durapatite;@CHEMICAL_Durapatite;chemical;127.0
@CHEMICAL_Imatinib_Mesylate;@CHEMICAL_Imatinib_Mesylate;chemical;127.0
@CHEMICAL_Methamphetamine;@CHEMICAL_Methamphetamine;chemical;127.0
@CHEMICAL_rosmarinic_acid;@CHEMICAL_rosmarinic_acid;chemical;127.0
@CHEMICAL_Fluorine;@CHEMICAL_Fluorine;chemical;126.0
@CHEMICAL_N_methyladenosine;@CHEMICAL_N_methyladenosine;chemical;126.0
@CHEMICAL_Atrazine;@CHEMICAL_Atrazine;chemical;125.0
@CHEMICAL_Phenolphthalein;@CHEMICAL_Phenolphthalein;chemical;125.0
@CHEMICAL_Propionates;@CHEMICAL_Propionates;chemical;125.0
@CHEMICAL_Simvastatin;@CHEMICAL_Simvastatin;chemical;125.0
@CHEMICAL_tocilizumab;@CHEMICAL_tocilizumab;chemical;125.0
@CHEMICAL_Pyruvaldehyde;@CHEMICAL_Pyruvaldehyde;chemical;124.0
@CHEMICAL_erionite;@CHEMICAL_erionite;chemical;124.0
@CHEMICAL_Adenine;@CHEMICAL_Adenine;chemical;123.0
@CHEMICAL_Ornithine;@CHEMICAL_Ornithine;chemical;123.0
@CHEMICAL_Toluene;@CHEMICAL_Toluene;chemical;123.0
@CHEMICAL_Vitamin_B_12;@CHEMICAL_Vitamin_B_12;chemical;123.0
@CHEMICAL_fisetin;@CHEMICAL_fisetin;chemical;123.0
@CHEMICAL_tofacitinib;@CHEMICAL_tofacitinib;chemical;123.0
@CHEMICAL_Cesium;@CHEMICAL_Cesium;chemical;122.0
@CHEMICAL_hyperoside;@CHEMICAL_hyperoside;chemical;122.0
@CHEMICAL_Acetylcholine;@CHEMICAL_Acetylcholine;chemical;121.0
@CHEMICAL_Azoxymethane;@CHEMICAL_Azoxymethane;chemical;121.0
@CHEMICAL_Etoposide;@CHEMICAL_Etoposide;chemical;121.0
@CHEMICAL_Glycyrrhizic_Acid;@CHEMICAL_Glycyrrhizic_Acid;chemical;121.0
@CHEMICAL_Iodine;@CHEMICAL_Iodine;chemical;121.0
@CHEMICAL_alpha_Linolenic_Acid;@CHEMICAL_alpha_Linolenic_Acid;chemical;121.0
@CHEMICAL_Gefitinib;@CHEMICAL_Gefitinib;chemical;120.0
@CHEMICAL_benzotrichloride;@CHEMICAL_benzotrichloride;chemical;120.0
@CHEMICAL_beta_Carotene;@CHEMICAL_beta_Carotene;chemical;120.0
@CHEMICAL_gamma_sitosterol;@CHEMICAL_gamma_sitosterol;chemical;120.0
@CHEMICAL_malic_acid;@CHEMICAL_malic_acid;chemical;120.0
@CHEMICAL_2_Naphthylamine;@CHEMICAL_2_Naphthylamine;chemical;119.0
@CHEMICAL_Amiodarone;@CHEMICAL_Amiodarone;chemical;119.0
@CHEMICAL_Indomethacin;@CHEMICAL_Indomethacin;chemical;119.0
@CHEMICAL_chromium_hexavalent_ion;@CHEMICAL_chromium_hexavalent_ion;chemical;119.0
@CHEMICAL_formic_acid;@CHEMICAL_formic_acid;chemical;119.0
@CHEMICAL_morin;@CHEMICAL_morin;chemical;119.0
@CHEMICAL_perfluorooctanoic_acid;@CHEMICAL_perfluorooctanoic_acid;chemical;119.0
@CHEMICAL_Azithromycin;@CHEMICAL_Azithromycin;chemical;118.0
@CHEMICAL_Azo_Compounds;@CHEMICAL_Azo_Compounds;chemical;118.0
@CHEMICAL_Heparitin_Sulfate;@CHEMICAL_Heparitin_Sulfate;chemical;118.0
@CHEMICAL_Ketoglutaric_Acids;@CHEMICAL_Ketoglutaric_Acids;chemical;118.0
@CHEMICAL_Thyroxine;@CHEMICAL_Thyroxine;chemical;118.0
@CHEMICAL_hydroxysafflor_yellow_A;@CHEMICAL_hydroxysafflor_yellow_A;chemical;118.0
@CHEMICAL_Epinephrine;@CHEMICAL_Epinephrine;chemical;117.0
@CHEMICAL_Ergothioneine;@CHEMICAL_Ergothioneine;chemical;117.0
@CHEMICAL_Glucuronides;@CHEMICAL_Glucuronides;chemical;117.0
@CHEMICAL_N_Methylaspartate;@CHEMICAL_N_Methylaspartate;chemical;117.0
@CHEMICAL_Polyvinyl_Alcohol;@CHEMICAL_Polyvinyl_Alcohol;chemical;117.0
@CHEMICAL_indole;@CHEMICAL_indole;chemical;117.0
@CHEMICAL_trimethyloxamine;@CHEMICAL_trimethyloxamine;chemical;117.0
@CHEMICAL_1_2_diphenylhydrazine;@CHEMICAL_1_2_diphenylhydrazine;chemical;116.0
@CHEMICAL_Esters;@CHEMICAL_Esters;chemical;116.0
@CHEMICAL_Mesalamine;@CHEMICAL_Mesalamine;chemical;116.0
@CHEMICAL_Polystyrenes;@CHEMICAL_Polystyrenes;chemical;116.0
@CHEMICAL_Silybin;@CHEMICAL_Silybin;chemical;116.0
@CHEMICAL_Alendronate;@CHEMICAL_Alendronate;chemical;115.0
@CHEMICAL_Hydroxyindoleacetic_Acid;@CHEMICAL_Hydroxyindoleacetic_Acid;chemical;115.0
@CHEMICAL_Metal_Organic_Frameworks;@CHEMICAL_Metal_Organic_Frameworks;chemical;115.0
@CHEMICAL_Fluorodeoxyglucose_F18;@CHEMICAL_Fluorodeoxyglucose_F18;chemical;114.0
@CHEMICAL_1_Methyl_4_phenyl_1_2_3_6_tetrahydropyridine;@CHEMICAL_1_Methyl_4_phenyl_1_2_3_6_tetrahydropyridine;chemical;113.0
@CHEMICAL_Alkaloids;@CHEMICAL_Alkaloids;chemical;113.0
@CHEMICAL_Linezolid;@CHEMICAL_Linezolid;chemical;113.0
@CHEMICAL_Sodium_Glutamate;@CHEMICAL_Sodium_Glutamate;chemical;113.0
@CHEMICAL_Terpenes;@CHEMICAL_Terpenes;chemical;113.0
@CHEMICAL_Carboplatin;@CHEMICAL_Carboplatin;chemical;111.0
@CHEMICAL_S_Adenosylmethionine;@CHEMICAL_S_Adenosylmethionine;chemical;111.0
@CHEMICAL_Sulfamethoxazole;@CHEMICAL_Sulfamethoxazole;chemical;111.0
@CHEMICAL_celastrol;@CHEMICAL_celastrol;chemical;110.0
@CHEMICAL_methyl_jasmonate;@CHEMICAL_methyl_jasmonate;chemical;110.0
@CHEMICAL_Bortezomib;@CHEMICAL_Bortezomib;chemical;109.0
@CHEMICAL_Carbapenems;@CHEMICAL_Carbapenems;chemical;109.0
@CHEMICAL_Irinotecan;@CHEMICAL_Irinotecan;chemical;109.0
@CHEMICAL_N_N_dimethylaniline;@CHEMICAL_N_N_dimethylaniline;chemical;108.0
@CHEMICAL_Propolis;@CHEMICAL_Propolis;chemical;108.0
@CHEMICAL_Tigecycline;@CHEMICAL_Tigecycline;chemical;108.0
@CHEMICAL_ceric_oxide;@CHEMICAL_ceric_oxide;chemical;108.0
@CHEMICAL_Bis(Chloromethyl)_Ether;@CHEMICAL_Bis(Chloromethyl)_Ether;chemical;107.0
@CHEMICAL_Tetranitromethane;@CHEMICAL_Tetranitromethane;chemical;107.0
@CHEMICAL_Pectins;@CHEMICAL_Pectins;chemical;106.0
@CHEMICAL_Polyamines;@CHEMICAL_Polyamines;chemical;106.0
@CHEMICAL_Praziquantel;@CHEMICAL_Praziquantel;chemical;106.0
@CHEMICAL_acylcarnitine;@CHEMICAL_acylcarnitine;chemical;106.0
@CHEMICAL_catechol;@CHEMICAL_catechol;chemical;106.0
@CHEMICAL_Cyclic_AMP;@CHEMICAL_Cyclic_AMP;chemical;105.0
@CHEMICAL_Cystine;@CHEMICAL_Cystine;chemical;105.0
@CHEMICAL_Tocopherols;@CHEMICAL_Tocopherols;chemical;105.0
@CHEMICAL_perfluorooctane_sulfonic_acid;@CHEMICAL_perfluorooctane_sulfonic_acid;chemical;105.0
@CHEMICAL_Singlet_Oxygen;@CHEMICAL_Singlet_Oxygen;chemical;104.0
@CHEMICAL_riddelliine;@CHEMICAL_riddelliine;chemical;104.0
@CHEMICAL_Chloroquine;@CHEMICAL_Chloroquine;chemical;103.0
@CHEMICAL_Itraconazole;@CHEMICAL_Itraconazole;chemical;103.0
@CHEMICAL_Trimethoprim_Sulfamethoxazole_Drug_Combination;@CHEMICAL_Trimethoprim_Sulfamethoxazole_Drug_Combination;chemical;103.0
@CHEMICAL_Ubiquinone;@CHEMICAL_Ubiquinone;chemical;103.0
@CHEMICAL_Carbamazepine;@CHEMICAL_Carbamazepine;chemical;102.0
@CHEMICAL_Hypochlorous_Acid;@CHEMICAL_Hypochlorous_Acid;chemical;102.0
@CHEMICAL_Inulin;@CHEMICAL_Inulin;chemical;102.0
@CHEMICAL_Kynurenic_Acid;@CHEMICAL_Kynurenic_Acid;chemical;102.0
@CHEMICAL_Vitamin_B_6;@CHEMICAL_Vitamin_B_6;chemical;102.0
@CHEMICAL_bisphenol_S;@CHEMICAL_bisphenol_S;chemical;102.0
@CHEMICAL_pyrimidine;@CHEMICAL_pyrimidine;chemical;102.0
@CHEMICAL_Acetyl_Coenzyme_A;@CHEMICAL_Acetyl_Coenzyme_A;chemical;101.0
@CHEMICAL_Aldosterone;@CHEMICAL_Aldosterone;chemical;101.0
@CHEMICAL_Benzoic_Acid;@CHEMICAL_Benzoic_Acid;chemical;101.0
@CHEMICAL_Celecoxib;@CHEMICAL_Celecoxib;chemical;101.0
@CHEMICAL_Nucleotides;@CHEMICAL_Nucleotides;chemical;101.0
@CHEMICAL_Rivaroxaban;@CHEMICAL_Rivaroxaban;chemical;101.0
@CHEMICAL_Glycation_End_Products_Advanced;@CHEMICAL_Glycation_End_Products_Advanced;chemical;100.0
@CHEMICAL_Taurocholic_Acid;@CHEMICAL_Taurocholic_Acid;chemical;100.0
@CHEMICAL_astragalin;@CHEMICAL_astragalin;chemical;100.0
@CHEMICAL_Disulfides;@CHEMICAL_Disulfides;chemical;99.0
@CHEMICAL_Gallium;@CHEMICAL_Gallium;chemical;99.0
@CHEMICAL_Hydrochloric_Acid;@CHEMICAL_Hydrochloric_Acid;chemical;99.0
@CHEMICAL_Mitomycin;@CHEMICAL_Mitomycin;chemical;99.0
@CHEMICAL_Thiamine;@CHEMICAL_Thiamine;chemical;99.0
@CHEMICAL_Chlorides;@CHEMICAL_Chlorides;chemical;98.0
@CHEMICAL_hydroquinone;@CHEMICAL_hydroquinone;chemical;98.0
@CHEMICAL_upadacitinib;@CHEMICAL_upadacitinib;chemical;98.0
@CHEMICAL_Thalidomide;@CHEMICAL_Thalidomide;chemical;97.0
@CHEMICAL_Ursodeoxycholic_Acid;@CHEMICAL_Ursodeoxycholic_Acid;chemical;97.0
@CHEMICAL_acteoside;@CHEMICAL_acteoside;chemical;97.0
@CHEMICAL_formononetin;@CHEMICAL_formononetin;chemical;97.0
@CHEMICAL_puerarin;@CHEMICAL_puerarin;chemical;97.0
@CHEMICAL_Humic_Substances;@CHEMICAL_Humic_Substances;chemical;96.0
@CHEMICAL_nintedanib;@CHEMICAL_nintedanib;chemical;96.0
@CHEMICAL_Valsartan;@CHEMICAL_Valsartan;chemical;95.0
@CHEMICAL_cordycepin;@CHEMICAL_cordycepin;chemical;95.0
@CHEMICAL_ibrutinib;@CHEMICAL_ibrutinib;chemical;95.0
@CHEMICAL_4_hydroxyphenylethanol;@CHEMICAL_4_hydroxyphenylethanol;chemical;94.0
@CHEMICAL_Letrozole;@CHEMICAL_Letrozole;chemical;94.0
@CHEMICAL_Nanotubes_Carbon;@CHEMICAL_Nanotubes_Carbon;chemical;94.0
@CHEMICAL_Zearalenone;@CHEMICAL_Zearalenone;chemical;94.0
@CHEMICAL_galangin;@CHEMICAL_galangin;chemical;94.0
@CHEMICAL_Cadmium_Chloride;@CHEMICAL_Cadmium_Chloride;chemical;93.0
@CHEMICAL_Niacin;@CHEMICAL_Niacin;chemical;93.0
@CHEMICAL_Orange_G;@CHEMICAL_Orange_G;chemical;93.0
@CHEMICAL_Prostaglandins;@CHEMICAL_Prostaglandins;chemical;93.0
@CHEMICAL_Aluminum_Chloride;@CHEMICAL_Aluminum_Chloride;chemical;92.0
@CHEMICAL_Calcium_Carbonate;@CHEMICAL_Calcium_Carbonate;chemical;92.0
@CHEMICAL_Indican;@CHEMICAL_Indican;chemical;92.0
@CHEMICAL_Microplastics;@CHEMICAL_Microplastics;chemical;92.0
@CHEMICAL_Sulfanilamide;@CHEMICAL_Sulfanilamide;chemical;92.0
@CHEMICAL_Tenofovir;@CHEMICAL_Tenofovir;chemical;92.0
@CHEMICAL_Tetracyclines;@CHEMICAL_Tetracyclines;chemical;92.0
@CHEMICAL_beta_Glucans;@CHEMICAL_beta_Glucans;chemical;92.0
@CHEMICAL_dihydromyricetin;@CHEMICAL_dihydromyricetin;chemical;92.0
@CHEMICAL_Bicarbonates;@CHEMICAL_Bicarbonates;chemical;91.0
@CHEMICAL_Quinolinic_Acid;@CHEMICAL_Quinolinic_Acid;chemical;91.0
@CHEMICAL_azobenzene;@CHEMICAL_azobenzene;chemical;91.0
@CHEMICAL_Adenosine_Diphosphate;@CHEMICAL_Adenosine_Diphosphate;chemical;90.0
@CHEMICAL_Sulfasalazine;@CHEMICAL_Sulfasalazine;chemical;90.0
@CHEMICAL_baricitinib;@CHEMICAL_baricitinib;chemical;90.0
@CHEMICAL_erastin;@CHEMICAL_erastin;chemical;90.0
@CHEMICAL_6_hydroxy_2_5_7_8_tetramethylchroman_2_carboxylic_acid;@CHEMICAL_6_hydroxy_2_5_7_8_tetramethylchroman_2_carboxylic_acid;chemical;89.0
@CHEMICAL_Deferoxamine;@CHEMICAL_Deferoxamine;chemical;89.0
@CHEMICAL_Dexmedetomidine;@CHEMICAL_Dexmedetomidine;chemical;89.0
@CHEMICAL_Mannose;@CHEMICAL_Mannose;chemical;89.0
@CHEMICAL_Sildenafil_Citrate;@CHEMICAL_Sildenafil_Citrate;chemical;89.0
@CHEMICAL_atezolizumab;@CHEMICAL_atezolizumab;chemical;89.0
